Player Name,Current Club,Appearances,Goals,Goals Per Match,Headed Goals,Right Foot Goals,Left Foot Goals,Penalty Goals,Free Kick Goals,Shots,On Target Shots,Shot Accuracy,Hit Woodwork,Big Chances Missed,Wins,Losses,Goal Assists,Total Passes,Passes Per Match,Big Chances Created,Total Cross,Cross Accuracy,Yellow Cards,Red Cards,Fouls,Total Offside,Total Tackles,Tackles Won,Blocked Shots,Interceptions,Total Clearances,Effective Head Clearance,Ball Recovery,Duel Won,Duel Lost,Won Contest,Aerial Won,Aerial Lost,Error Leading To Goal,Saves,Penalties Saved,Punches,High Claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Yannick Bolasie,Crystal Palace,34.0,4.0,0.12,0.0,4.0,0.0,0.0,0.0,68.0,19.0,27.94,5.0,1.0,10.0,15.0,6.0,665.0,19.56,6.0,182.0,-1.0,3.0,0.0,50.0,15.0,51.0,-1.0,24.0,11.0,35.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Chris Brunt,West Bromwich Albion,34.0,2.0,0.06,1.0,0.0,1.0,0.0,0.0,34.0,5.0,14.71,1.0,1.0,10.0,14.0,10.0,1181.0,34.74,7.0,192.0,-1.0,5.0,0.0,30.0,2.0,76.0,72.0,11.0,68.0,86.0,47.0,172.0,160.0,166.0,19.0,51.0,56.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Scott Dann,Crystal Palace,34.0,2.0,0.06,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,13.0,14.0,3.0,837.0,24.62,4.0,7.0,-1.0,6.0,0.0,29.0,1.0,31.0,61.0,9.0,54.0,220.0,144.0,125.0,152.0,118.0,5.0,110.0,76.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mame Diouf,Stoke City,34.0,11.0,0.32,3.0,7.0,1.0,0.0,0.0,54.0,22.0,40.74,1.0,13.0,13.0,12.0,3.0,452.0,13.29,4.0,29.0,-1.0,7.0,0.0,61.0,18.0,39.0,-1.0,13.0,8.0,37.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Cesc Fàbregas,Chelsea,34.0,3.0,0.09,0.0,3.0,0.0,0.0,0.0,43.0,17.0,39.53,1.0,2.0,23.0,3.0,18.0,2743.0,80.68,16.0,198.0,-1.0,11.0,1.0,30.0,1.0,90.0,81.0,16.0,24.0,30.0,15.0,265.0,190.0,205.0,36.0,28.0,37.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Brad Guzan,Aston Villa,34.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,18.0,0.0,954.0,28.06,-1.0,-1.0,-1.0,2.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,101.0,0.0,16.0,69.0,15.0,21.0,149.0,282.0
Harry Kane,Tottenham Hotspur,34.0,21.0,0.62,5.0,11.0,5.0,2.0,1.0,112.0,47.0,41.96,3.0,12.0,19.0,9.0,4.0,864.0,25.41,5.0,43.0,-1.0,4.0,0.0,33.0,34.0,35.0,-1.0,31.0,17.0,21.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Joleon Lescott,West Bromwich Albion,34.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,14.0,2.0,1059.0,31.15,1.0,2.0,-1.0,3.0,0.0,25.0,1.0,56.0,80.0,3.0,73.0,202.0,129.0,171.0,155.0,98.0,11.0,73.0,46.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Moussa Sissoko,Newcastle United,34.0,4.0,0.12,1.0,3.0,0.0,0.0,0.0,44.0,16.0,36.36,1.0,4.0,10.0,16.0,2.0,1324.0,38.94,7.0,79.0,-1.0,7.0,2.0,54.0,2.0,39.0,87.0,11.0,29.0,27.0,15.0,223.0,215.0,307.0,85.0,48.0,77.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Neil Taylor,Swansea City,34.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,15.0,11.0,2.0,1294.0,38.06,2.0,49.0,-1.0,9.0,0.0,30.0,0.0,79.0,78.0,1.0,76.0,106.0,57.0,163.0,135.0,111.0,7.0,25.0,49.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jamie Vardy,Leicester City,34.0,5.0,0.15,0.0,3.0,2.0,0.0,0.0,48.0,24.0,50.0,1.0,9.0,10.0,17.0,8.0,465.0,13.68,8.0,62.0,-1.0,5.0,0.0,40.0,32.0,29.0,-1.0,8.0,23.0,6.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sergio Agüero,Manchester City,33.0,26.0,0.79,1.0,18.0,7.0,5.0,0.0,148.0,62.0,41.89,6.0,16.0,20.0,7.0,8.0,835.0,25.3,7.0,16.0,-1.0,4.0,0.0,18.0,33.0,22.0,-1.0,33.0,13.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gareth Barry,Everton,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,43.75,0.0,2.0,8.0,15.0,2.0,2039.0,61.79,3.0,22.0,-1.0,10.0,1.0,61.0,3.0,83.0,86.0,4.0,57.0,93.0,61.0,227.0,167.0,180.0,10.0,44.0,43.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Peter Crouch,Stoke City,33.0,8.0,0.24,5.0,2.0,1.0,0.0,0.0,58.0,17.0,29.31,1.0,3.0,12.0,14.0,2.0,615.0,18.64,3.0,3.0,-1.0,4.0,0.0,30.0,12.0,11.0,-1.0,10.0,5.0,32.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Karl Henry,Queens Park Rangers,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,7.0,20.0,0.0,1023.0,31.0,0.0,18.0,-1.0,8.0,0.0,39.0,0.0,61.0,79.0,3.0,36.0,23.0,12.0,144.0,119.0,98.0,5.0,27.0,22.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ki Sung-Yeung,Swansea City,33.0,8.0,0.24,1.0,2.0,4.0,0.0,0.0,28.0,14.0,50.0,0.0,4.0,15.0,11.0,1.0,1706.0,51.7,1.0,14.0,-1.0,4.0,0.0,27.0,4.0,44.0,82.0,3.0,61.0,71.0,54.0,194.0,159.0,135.0,17.0,56.0,57.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Érik Lamela,Tottenham Hotspur,33.0,2.0,0.06,0.0,0.0,1.0,0.0,0.0,38.0,11.0,28.95,1.0,1.0,15.0,11.0,7.0,1132.0,34.3,8.0,94.0,-1.0,6.0,0.0,50.0,6.0,78.0,83.0,16.0,43.0,11.0,5.0,144.0,187.0,237.0,55.0,6.0,39.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Juan Mata,Manchester United,33.0,9.0,0.27,1.0,1.0,7.0,1.0,1.0,33.0,12.0,36.36,2.0,6.0,17.0,7.0,4.0,1451.0,43.97,9.0,107.0,-1.0,2.0,0.0,27.0,6.0,29.0,83.0,8.0,23.0,5.0,0.0,136.0,87.0,131.0,21.0,2.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ben Mee,Burnley,33.0,2.0,0.06,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,5.0,17.0,1.0,1114.0,33.76,0.0,56.0,-1.0,10.0,0.0,29.0,0.0,65.0,71.0,2.0,65.0,182.0,136.0,173.0,191.0,130.0,17.0,86.0,48.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James Morrison,West Bromwich Albion,33.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,30.0,12.0,40.0,0.0,0.0,10.0,14.0,1.0,1418.0,42.97,4.0,72.0,-1.0,3.0,0.0,30.0,2.0,70.0,67.0,7.0,55.0,32.0,13.0,212.0,145.0,165.0,29.0,22.0,27.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Wayne Rooney,Manchester United,33.0,12.0,0.36,1.0,10.0,1.0,1.0,0.0,79.0,27.0,34.18,2.0,2.0,18.0,8.0,5.0,1661.0,50.33,6.0,83.0,-1.0,5.0,1.0,36.0,14.0,36.0,-1.0,26.0,29.0,45.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Fernandinho,Manchester City,33.0,3.0,0.09,1.0,2.0,0.0,0.0,0.0,23.0,8.0,34.78,0.0,1.0,20.0,6.0,3.0,1734.0,52.55,3.0,6.0,-1.0,7.0,0.0,61.0,0.0,94.0,76.0,6.0,60.0,48.0,33.0,202.0,195.0,203.0,35.0,43.0,34.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Martin Skrtel,Liverpool,33.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,16.0,10.0,0.0,1727.0,52.33,0.0,4.0,-1.0,8.0,0.0,24.0,2.0,38.0,89.0,6.0,55.0,312.0,168.0,145.0,166.0,96.0,3.0,112.0,58.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Tom Cleverley,Manchester United,32.0,3.0,0.09,0.0,3.0,0.0,0.0,0.0,24.0,9.0,37.5,0.0,1.0,8.0,17.0,0.0,1496.0,46.75,1.0,69.0,-1.0,7.0,0.0,32.0,0.0,76.0,79.0,7.0,28.0,23.0,7.0,154.0,131.0,133.0,11.0,13.0,29.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Fabricio Coloccini,Newcastle United,32.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,9.0,15.0,0.0,1051.0,32.84,1.0,4.0,-1.0,3.0,1.0,14.0,0.0,62.0,79.0,4.0,68.0,169.0,107.0,163.0,130.0,90.0,3.0,57.0,50.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Thibaut Courtois,Chelsea,32.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,3.0,0.0,741.0,23.16,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,74.0,0.0,11.0,69.0,12.0,18.0,130.0,236.0
Nathan Dyer,Swansea City,32.0,3.0,0.09,0.0,3.0,0.0,0.0,0.0,17.0,9.0,52.94,0.0,3.0,13.0,12.0,2.0,708.0,22.12,3.0,54.0,-1.0,2.0,0.0,21.0,6.0,31.0,87.0,3.0,20.0,7.0,2.0,124.0,108.0,172.0,32.0,9.0,25.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Tim Howard,Everton,32.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,13.0,0.0,859.0,26.84,-1.0,-1.0,-1.0,3.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,65.0,0.0,19.0,57.0,4.0,16.0,223.0,260.0
Carl Jenkinson,Arsenal,32.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,10.0,2.0,863.0,26.97,2.0,154.0,-1.0,2.0,0.0,14.0,1.0,37.0,73.0,3.0,35.0,113.0,47.0,126.0,80.0,105.0,11.0,22.0,33.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Adam Johnson,Sunderland,32.0,4.0,0.12,0.0,1.0,3.0,1.0,0.0,25.0,10.0,40.0,1.0,1.0,6.0,12.0,1.0,759.0,23.72,5.0,129.0,-1.0,2.0,0.0,15.0,7.0,20.0,85.0,5.0,17.0,10.0,3.0,109.0,103.0,98.0,47.0,2.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Frank Lampard,Manchester City,32.0,6.0,0.19,1.0,3.0,2.0,0.0,0.0,32.0,13.0,40.62,0.0,1.0,21.0,5.0,1.0,699.0,21.84,0.0,4.0,-1.0,1.0,0.0,7.0,0.0,25.0,60.0,10.0,12.0,5.0,2.0,56.0,50.0,45.0,9.0,6.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Joe Ledley,Crystal Palace,32.0,2.0,0.06,1.0,0.0,1.0,0.0,0.0,13.0,3.0,23.08,0.0,1.0,12.0,13.0,0.0,997.0,31.16,2.0,30.0,-1.0,0.0,0.0,11.0,2.0,64.0,72.0,2.0,64.0,68.0,33.0,192.0,144.0,121.0,10.0,45.0,62.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Shane Long,Southampton,32.0,5.0,0.16,0.0,3.0,2.0,0.0,0.0,37.0,15.0,40.54,0.0,4.0,15.0,12.0,5.0,438.0,13.69,4.0,57.0,-1.0,2.0,0.0,28.0,19.0,23.0,-1.0,6.0,22.0,17.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James McArthur,Crystal Palace,32.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,33.0,9.0,27.27,0.0,0.0,13.0,12.0,0.0,1075.0,33.59,2.0,14.0,-1.0,6.0,0.0,43.0,2.0,92.0,78.0,12.0,68.0,51.0,27.0,237.0,199.0,197.0,20.0,57.0,67.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James Milner,Manchester City,32.0,5.0,0.16,1.0,4.0,0.0,0.0,1.0,39.0,11.0,28.21,1.0,5.0,21.0,5.0,7.0,1008.0,31.5,4.0,126.0,-1.0,6.0,0.0,28.0,7.0,54.0,83.0,12.0,23.0,13.0,9.0,117.0,136.0,188.0,19.0,39.0,68.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jeffrey Schlupp,Leicester City,32.0,3.0,0.09,0.0,1.0,2.0,0.0,0.0,40.0,8.0,20.0,0.0,2.0,9.0,15.0,2.0,723.0,22.59,2.0,76.0,-1.0,4.0,0.0,28.0,1.0,80.0,80.0,12.0,60.0,61.0,33.0,170.0,231.0,233.0,63.0,41.0,74.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ryan Shawcross,Stoke City,32.0,2.0,0.06,0.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,13.0,1.0,1141.0,35.66,1.0,11.0,-1.0,7.0,0.0,27.0,3.0,41.0,76.0,1.0,50.0,240.0,157.0,84.0,178.0,88.0,11.0,112.0,41.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gylfi Sigurdsson,Swansea City,32.0,7.0,0.22,0.0,5.0,2.0,0.0,2.0,67.0,24.0,35.82,3.0,5.0,13.0,12.0,10.0,1147.0,35.84,13.0,153.0,-1.0,2.0,0.0,23.0,2.0,34.0,71.0,20.0,41.0,22.0,8.0,121.0,112.0,201.0,31.0,8.0,39.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
David Silva,Manchester City,32.0,12.0,0.38,0.0,1.0,11.0,0.0,0.0,66.0,27.0,40.91,0.0,3.0,19.0,7.0,7.0,2146.0,67.06,11.0,62.0,-1.0,8.0,0.0,37.0,2.0,46.0,78.0,21.0,21.0,8.0,2.0,188.0,159.0,206.0,51.0,17.0,25.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Enner Valencia,West Ham United,32.0,4.0,0.12,2.0,2.0,0.0,0.0,0.0,72.0,21.0,29.17,3.0,7.0,9.0,12.0,3.0,436.0,13.62,4.0,36.0,-1.0,2.0,0.0,36.0,30.0,30.0,-1.0,27.0,16.0,6.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Antonio Valencia,Manchester United,325.0,24.0,0.07,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,19.0,6.0,2.0,1675.0,52.34,3.0,120.0,-1.0,4.0,0.0,38.0,3.0,95.0,73.0,2.0,57.0,51.0,24.0,181.0,185.0,126.0,42.0,26.0,31.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jan Vertonghen,Tottenham Hotspur,32.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,18.0,9.0,0.0,1399.0,43.72,0.0,3.0,-1.0,6.0,0.0,20.0,1.0,51.0,84.0,1.0,70.0,224.0,135.0,159.0,169.0,84.0,12.0,89.0,43.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jonathan Walters,Stoke City,32.0,8.0,0.25,4.0,2.0,2.0,0.0,0.0,45.0,19.0,42.22,0.0,3.0,14.0,11.0,4.0,682.0,21.31,5.0,63.0,-1.0,5.0,0.0,33.0,16.0,21.0,-1.0,14.0,17.0,33.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Victor Wanyama,Southampton,32.0,3.0,0.09,0.0,3.0,0.0,0.0,0.0,28.0,8.0,28.57,0.0,1.0,15.0,12.0,1.0,1512.0,47.25,1.0,16.0,-1.0,10.0,0.0,68.0,0.0,93.0,84.0,6.0,59.0,52.0,24.0,210.0,229.0,203.0,37.0,69.0,64.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Leighton Baines,Everton,31.0,2.0,0.06,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.0,11.0,9.0,1520.0,49.03,8.0,186.0,-1.0,4.0,0.0,22.0,7.0,53.0,89.0,8.0,45.0,88.0,43.0,135.0,144.0,111.0,28.0,19.0,33.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Rémy Cabella,Newcastle United,31.0,1.0,0.03,0.0,0.0,1.0,0.0,0.0,43.0,11.0,25.58,0.0,3.0,8.0,16.0,2.0,896.0,28.9,2.0,106.0,-1.0,2.0,0.0,30.0,1.0,73.0,75.0,19.0,35.0,4.0,2.0,134.0,215.0,194.0,74.0,8.0,39.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Esteban Cambiasso,Leicester City,31.0,5.0,0.16,0.0,1.0,4.0,0.0,0.0,29.0,7.0,24.14,1.0,3.0,10.0,16.0,1.0,1119.0,36.1,2.0,58.0,-1.0,1.0,0.0,19.0,0.0,70.0,61.0,7.0,67.0,31.0,12.0,173.0,136.0,116.0,15.0,37.0,32.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Martín Demichelis,Manchester City,31.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,20.0,5.0,0.0,1375.0,44.35,0.0,0.0,-1.0,6.0,0.0,33.0,0.0,62.0,58.0,2.0,74.0,172.0,103.0,140.0,157.0,132.0,4.0,84.0,63.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Bafétimbi Gomis,Swansea City,31.0,7.0,0.23,2.0,4.0,0.0,0.0,0.0,69.0,24.0,34.78,2.0,8.0,12.0,12.0,0.0,453.0,14.61,1.0,0.0,-1.0,0.0,0.0,24.0,22.0,13.0,-1.0,15.0,1.0,33.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Yoan Gouffran,Newcastle United,31.0,2.0,0.06,0.0,1.0,1.0,0.0,0.0,24.0,11.0,45.83,0.0,2.0,8.0,16.0,1.0,784.0,25.29,1.0,40.0,-1.0,3.0,0.0,21.0,4.0,51.0,73.0,8.0,37.0,32.0,18.0,102.0,133.0,146.0,13.0,52.0,73.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Tom Huddlestone,Hull City,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,18.42,0.0,0.0,6.0,14.0,2.0,1475.0,47.58,0.0,70.0,-1.0,6.0,2.0,40.0,0.0,74.0,68.0,19.0,45.0,78.0,29.0,243.0,143.0,134.0,11.0,32.0,25.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Martin Kelly,Crystal Palace,31.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,12.0,12.0,1.0,674.0,21.74,1.0,48.0,-1.0,2.0,0.0,36.0,1.0,94.0,80.0,1.0,47.0,136.0,85.0,122.0,162.0,108.0,10.0,47.0,24.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Cheikhou Kouyaté,West Ham United,31.0,4.0,0.13,2.0,2.0,0.0,0.0,0.0,33.0,14.0,42.42,1.0,3.0,9.0,12.0,2.0,890.0,28.71,1.0,28.0,-1.0,5.0,0.0,48.0,1.0,77.0,74.0,4.0,61.0,102.0,71.0,174.0,240.0,198.0,21.0,99.0,70.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ryan Mason,Tottenham Hotspur,31.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,41.0,14.0,34.15,0.0,3.0,16.0,9.0,4.0,1607.0,51.84,3.0,28.0,-1.0,10.0,0.0,27.0,1.0,85.0,73.0,8.0,51.0,47.0,26.0,124.0,155.0,116.0,17.0,17.0,24.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Steven Naismith,Everton,31.0,6.0,0.19,2.0,3.0,1.0,0.0,0.0,33.0,11.0,33.33,1.0,3.0,10.0,11.0,0.0,984.0,31.74,4.0,19.0,-1.0,8.0,0.0,41.0,9.0,49.0,-1.0,13.0,22.0,42.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Erik Pieters,Stoke City,31.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,12.0,11.0,2.0,1079.0,34.81,1.0,77.0,-1.0,8.0,0.0,45.0,0.0,72.0,76.0,3.0,60.0,135.0,77.0,109.0,179.0,135.0,14.0,60.0,34.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jonjo Shelvey,Swansea City,31.0,3.0,0.1,0.0,3.0,0.0,1.0,0.0,62.0,18.0,29.03,3.0,4.0,15.0,10.0,5.0,1516.0,48.9,2.0,71.0,-1.0,8.0,1.0,35.0,2.0,42.0,76.0,17.0,41.0,29.0,10.0,213.0,97.0,103.0,25.0,13.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dusan Tadic,Southampton,31.0,4.0,0.13,0.0,0.0,4.0,1.0,0.0,53.0,21.0,39.62,2.0,3.0,15.0,11.0,7.0,856.0,27.61,11.0,225.0,-1.0,2.0,0.0,30.0,13.0,41.0,-1.0,16.0,19.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Santiago Vergini,Sunderland (Loan),31.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,6.0,12.0,0.0,1142.0,36.84,0.0,30.0,-1.0,6.0,0.0,17.0,1.0,63.0,67.0,1.0,53.0,109.0,59.0,172.0,153.0,116.0,42.0,39.0,29.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Andreas Weimann,Aston Villa,31.0,3.0,0.1,0.0,2.0,1.0,0.0,0.0,33.0,12.0,36.36,0.0,2.0,7.0,17.0,2.0,579.0,18.68,0.0,25.0,-1.0,5.0,0.0,15.0,6.0,24.0,63.0,10.0,12.0,10.0,5.0,67.0,63.0,84.0,10.0,15.0,40.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mike Williamson,Newcastle United,31.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,7.0,16.0,1.0,958.0,30.9,2.0,4.0,-1.0,5.0,2.0,17.0,0.0,33.0,76.0,2.0,42.0,180.0,112.0,90.0,150.0,98.0,5.0,98.0,63.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Wilfried Zaha,Manchester United,31.0,4.0,0.13,0.0,4.0,0.0,0.0,0.0,40.0,15.0,37.5,1.0,3.0,10.0,12.0,2.0,405.0,13.06,3.0,112.0,-1.0,1.0,0.0,43.0,7.0,40.0,-1.0,14.0,24.0,10.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Bobby Zamora,Queens Park Rangers,31.0,3.0,0.1,0.0,1.0,2.0,0.0,0.0,29.0,6.0,20.69,1.0,3.0,6.0,19.0,4.0,632.0,20.39,9.0,23.0,-1.0,4.0,0.0,47.0,24.0,10.0,-1.0,5.0,5.0,11.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Wilfried Bony,Swansea City,30.0,11.0,0.37,0.0,11.0,0.0,1.0,0.0,89.0,35.0,39.33,4.0,4.0,16.0,9.0,3.0,615.0,20.5,6.0,3.0,-1.0,3.0,1.0,38.0,11.0,7.0,-1.0,20.0,4.0,36.0,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
